index,branch_lengths,dist,rep,quint
2,0.03298994038852895,42.40088001773051,122,3
3,0.05304544074346053,42.153357301517715,122,4
4,0.09641792898577418,42.69033157776232,122,5
0,0.007046060672768931,42.44187843030323,123,1
1,0.017136385652959694,42.609145187329666,123,2
2,0.032989940388529,42.63505892572747,123,3
3,0.05304544074346053,43.818936134052144,123,4
4,0.09641792898577417,43.426656449918845,123,5
0,0.007046060672768924,43.19163633549513,124,1
1,0.017136385652959673,43.66824911344229,124,2
2,0.03298994038852897,42.25836410387923,124,3
3,0.053045440743460515,43.06816794698312,124,4
4,0.09641792898577406,42.7237285348788,124,5
0,0.007046060672768928,43.74130191824802,125,1
1,0.017136385652959715,43.24217721923573,125,2
2,0.03298994038852895,43.28386591784277,125,3
3,0.05304544074346065,41.91686312098632,125,4
4,0.09641792898577425,42.73907323319084,125,5
0,0.007046060672768917,43.15432004841296,126,1
1,0.017136385652959715,42.741177558898926,126,2
2,0.03298994038852899,43.58578926363441,126,3
3,0.053045440743460466,42.27301587671137,126,4
4,0.09641792898577431,43.18076782042743,126,5
0,0.007046060672768931,43.407632941894185,127,1
1,0.017136385652959708,42.439022522731115,127,2
2,0.03298994038852896,42.14770934837599,127,3
3,0.05304544074346057,43.16313868424607,127,4
4,0.09641792898577421,43.770364700626374,127,5
0,0.007046060672768925,43.34530401928201,128,1
1,0.017136385652959694,43.25533541962942,128,2
2,0.032989940388529024,43.610265535298154,128,3
3,0.05304544074346058,41.780283082456094,128,4
4,0.0964179289857741,42.93552492790782,128,5
0,0.007046060672768916,42.6957000087546,129,1
1,0.01713638565295972,44.27927155695078,129,2
2,0.03298994038852899,43.087332505412284,129,3
3,0.053045440743460584,42.65136535313218,129,4
4,0.09641792898577417,42.19477551713237,129,5
0,0.00704606067276892,42.54574595621576,130,1
1,0.01713638565295968,42.41452792215498,130,2
2,0.032989940388528975,43.01856152775329,130,3
3,0.053045440743460424,43.12048954151813,130,4
4,0.09641792898577403,43.838092871793314,130,5
0,0.007046060672768936,44.33580743060778,131,1
1,0.017136385652959683,42.216681867285764,131,2
2,0.03298994038852898,42.868393178564,131,3
3,0.05304544074346063,42.96683428352062,131,4
4,0.0964179289857742,42.5466875372375,131,5
0,0.00704606067276892,42.20002336076523,132,1
1,0.01713638565295968,43.03459229288304,132,2
2,0.032989940388529024,44.18980565918032,132,3
3,0.05304544074346049,42.995436025355154,132,4
4,0.09641792898577413,42.517975027925544,132,5
0,0.007046060672768923,42.87822141210874,133,1
1,0.017136385652959683,43.40043400026693,133,2
2,0.03298994038852901,43.54508693707861,133,3
3,0.05304544074346058,43.43584515852576,133,4
4,0.0964179289857743,41.66563906435465,133,5
0,0.007046060672768923,42.92355798420153,134,1
1,0.01713638565295973,42.905652621941925,134,2
2,0.03298994038852902,43.4111192130469,134,3
3,0.05304544074346057,42.4493994907591,134,4
4,0.09641792898577423,43.242047558907466,134,5
0,0.00704606067276893,43.062891083069196,135,1
1,0.01713638565295966,42.419184622159115,135,2
2,0.03298994038852901,43.24008911015478,135,3
3,0.053045440743460646,43.391598168946885,135,4
4,0.09641792898577413,42.82388648739535,135,5
0,0.007046060672768925,42.90644219090791,136,1
1,0.0171363856529597,42.738337584119336,136,2
2,0.032989940388529,43.32165872774998,136,3
3,0.0530454407434606,42.264122077881495,136,4
4,0.0964179289857742,43.703176167865806,136,5
0,0.007046060672768921,43.03928325890949,137,1
1,0.01713638565295968,42.80532120968818,137,2
2,0.03298994038852895,43.16816192540055,137,3
3,0.053045440743460535,43.034635492397484,137,4
4,0.09641792898577414,42.8837263557877,137,5
0,0.007046060672768922,43.56719463095239,138,1
1,0.017136385652959697,42.004243494103626,138,2
2,0.03298994038852897,43.144738995951705,138,3
3,0.05304544074346049,42.58208998959783,138,4
4,0.09641792898577431,43.643724364389676,138,5
0,0.007046060672768926,42.9531436158536,139,1
1,0.017136385652959718,43.0896255152289,139,2
2,0.03298994038852901,43.183676655374114,139,3
3,0.0530454407434605,43.041812439148664,139,4
4,0.09641792898577427,42.65879211014375,139,5
0,0.007046060672768922,43.07069616765125,140,1
1,0.0171363856529597,42.828737206013024,140,2
2,0.03298994038852893,43.65580663980983,140,3
3,0.05304544074346059,42.724722831497616,140,4
4,0.09641792898577409,42.65451800795857,140,5
0,0.007046060672768926,42.18068307062581,141,1
1,0.01713638565295969,43.80198421254182,141,2
2,0.03298994038852894,42.85247404006319,141,3
3,0.05304544074346059,42.96522117886537,141,4
4,0.09641792898577427,43.115115609284985,141,5
0,0.007046060672768917,42.3014972913729,142,1
1,0.017136385652959715,43.03100591819856,142,2
2,0.03298994038852896,43.06053780924932,142,3
3,0.05304544074346062,42.84888925701175,142,4
4,0.096417928985774,43.68686837742995,142,5
0,0.007046060672768932,42.79873263797716,143,1
1,0.017136385652959638,43.41549080537554,143,2
2,0.03298994038852893,43.23476954966535,143,3
3,0.05304544074346046,42.71863847087424,143,4
4,0.0964179289857742,42.7551580298215,143,5
0,0.007046060672768927,43.239502985581105,144,1
1,0.01713638565295967,43.26647578156269,144,2
2,0.03298994038852904,42.72043173584422,144,3
3,0.053045440743460515,43.41702966834493,144,4
4,0.0964179289857741,42.276448058447414,144,5
0,0.007046060672768934,42.88981170556092,145,1
1,0.017136385652959694,44.04031451482122,145,2
2,0.032989940388528996,42.45246898642742,145,3
3,0.053045440743460535,42.96871015138175,145,4
4,0.09641792898577403,42.555380606334,145,5
0,0.00704606067276892,42.82548046188442,146,1
1,0.017136385652959694,42.68253759674179,146,2
2,0.03298994038852895,43.988064474137595,146,3
3,0.053045440743460605,42.8743590071093,146,4
4,0.09641792898577409,42.56958794276503,146,5
0,0.007046060672768921,43.263715589946685,147,1
1,0.01713638565295971,42.95492771853703,147,2
2,0.03298994038852902,43.125318773690466,147,3
3,0.053045440743460515,43.47056863821116,147,4
4,0.09641792898577413,42.1133109000146,147,5
0,0.0070460606727689255,41.8964498571182,148,1
1,0.01713638565295971,43.33834859239963,148,2
2,0.03298994038852898,43.67040841398583,148,3
3,0.05304544074346056,43.30059201720659,148,4
4,0.09641792898577414,42.724077530222345,148,5
0,0.00704606067276892,43.149155099004574,149,1
1,0.017136385652959697,42.32958662138231,149,2
2,0.03298994038852891,43.08481265647228,149,3
3,0.05304544074346054,43.32200528219677,149,4
4,0.09641792898577418,43.052038893999445,149,5
0,0.0070460606727689315,43.198784814764764,150,1
1,0.017136385652959704,43.10039460836791,150,2
2,0.03298994038852903,42.46436375958516,150,3
3,0.05304544074346061,42.93210541868275,150,4
4,0.0964179289857742,43.22494541696038,150,5
0,0.007046060672768915,42.76785752724183,151,1
1,0.0171363856529597,43.0734722124092,151,2
2,0.03298994038852899,43.280538883284216,151,3
3,0.05304544074346057,42.457760028742825,151,4
4,0.09641792898577424,43.348939621979184,151,5
0,0.0070460606727689255,43.20574493844667,152,1
1,0.01713638565295972,42.877773431324606,152,2
2,0.032989940388528996,43.61768343104575,152,3
3,0.05304544074346047,42.4622683369714,152,4
4,0.09641792898577402,42.76957628703982,152,5
0,0.007046060672768926,43.54262418441423,153,1
1,0.017136385652959708,43.600825070149746,153,2
2,0.03298994038852904,42.240580342854756,153,3
3,0.05304544074346055,42.74616960004253,153,4
4,0.09641792898577421,42.77989367817235,153,5
0,0.007046060672768925,42.7913150491649,154,1
1,0.017136385652959708,42.67456332375655,154,2
2,0.03298994038852902,43.730520263521015,154,3
3,0.05304544074346051,43.596443841850174,154,4
4,0.09641792898577416,42.14539621323826,154,5
0,0.007046060672768926,43.10981015351599,155,1
1,0.01713638565295971,43.2179330448947,155,2
2,0.03298994038852902,43.10109442003781,155,3
3,0.05304544074346053,42.704111348493974,155,4
4,0.09641792898577407,42.791023648184556,155,5
0,0.007046060672768934,42.04811180439912,156,1
1,0.017136385652959694,43.32501791140853,156,2
2,0.03298994038852896,42.532143621285904,156,3
3,0.05304544074346066,43.82156699236624,156,4
4,0.09641792898577417,43.193946026398976,156,5
0,0.007046060672768922,42.941123606138426,157,1
1,0.017136385652959694,42.619554637300446,157,2
2,0.032989940388529,43.48163599123236,157,3
3,0.05304544074346049,42.986421832911404,157,4
4,0.09641792898577406,42.90800671360809,157,5
0,0.007046060672768924,43.26480433848139,158,1
1,0.01713638565295967,43.36819833412032,158,2
2,0.03298994038852903,42.23755809899065,158,3
3,0.05304544074346052,42.65128492499339,158,4
4,0.09641792898577402,43.392618381413584,158,5
0,0.00704606067276893,43.853548402589844,159,1
1,0.017136385652959697,42.412801932599066,159,2
2,0.032989940388528996,42.97501371052395,159,3
3,0.05304544074346063,42.804103913904605,159,4
4,0.09641792898577423,42.888035934197895,159,5
0,0.007046060672768924,43.472621867422106,160,1
1,0.017136385652959715,41.99852402060483,160,2
2,0.03298994038852904,42.94405756495156,160,3
3,0.053045440743460515,42.91612066375711,160,4
4,0.09641792898577413,43.60945134832532,160,5
0,0.007046060672768921,43.68859085491102,161,1
1,0.017136385652959666,42.87862257886353,161,2
2,0.03298994038852895,42.42762246978823,161,3
3,0.05304544074346053,43.342047129819676,161,4
4,0.09641792898577423,42.58553604731706,161,5
0,0.007046060672768924,42.89546955968477,162,1
1,0.017136385652959715,44.18012633735219,162,2
2,0.032989940388529,42.41001764995759,162,3
3,0.05304544074346056,42.708374395563055,162,4
4,0.09641792898577407,42.710169696217015,162,5
0,0.007046060672768926,43.27700089208049,163,1
1,0.017136385652959763,42.90787653313252,163,2
2,0.03298994038852894,42.21383608203592,163,3
3,0.0530454407434606,44.067018827641434,163,4
4,0.09641792898577402,42.45569571172934,163,5
0,0.007046060672768926,43.1993019560109,164,1
1,0.01713638565295965,42.8450382066107,164,2
2,0.032989940388528975,42.826080347519024,164,3
3,0.05304544074346058,43.4756075010873,164,4
4,0.09641792898577417,42.58137105385499,164,5
0,0.007046060672768934,42.37973942494774,165,1
1,0.0171363856529597,43.358800389354066,165,2
2,0.032989940388529,43.175934648425574,165,3
3,0.05304544074346053,43.53991940733816,165,4
4,0.09641792898577407,42.46997489859173,165,5
0,0.007046060672768926,42.24583649057,166,1
1,0.017136385652959708,43.11943004080681,166,2
2,0.032989940388528975,43.65951046207015,166,3
3,0.05304544074346063,43.02286495217056,166,4
4,0.09641792898577399,42.88460327934486,166,5
0,0.007046060672768909,42.970649216431504,167,1
1,0.017136385652959715,43.23401971268428,167,2
2,0.03298994038852894,42.98412492339199,167,3
3,0.05304544074346053,42.44003037303454,167,4
4,0.09641792898577409,43.29436800292787,167,5
0,0.007046060672768936,42.92716032460298,168,1
1,0.01713638565295967,42.54764612637867,168,2
2,0.03298994038852891,43.23826666930337,168,3
3,0.05304544074346052,43.053602833767556,168,4
4,0.09641792898577413,43.169328594273416,168,5
0,0.007046060672768917,43.02537583704671,169,1
1,0.01713638565295972,43.54606808465474,169,2
2,0.03298994038852901,43.56872889799282,169,3
3,0.05304544074346062,41.25406762425535,169,4
4,0.09641792898577398,43.52849297919586,169,5
0,0.007046060672768928,43.576652865988166,170,1
1,0.017136385652959704,41.54115319499806,170,2
2,0.03298994038852894,43.52773019541865,170,3
3,0.05304544074346056,43.01216106088734,170,4
4,0.0964179289857741,43.29448193702855,170,5
0,0.00704606067276893,42.60457830614575,171,1
1,0.017136385652959718,42.51433830330181,171,2
2,0.03298994038852899,43.33358777914744,171,3
3,0.053045440743460515,43.79184323256582,171,4
4,0.09641792898577395,42.69380856413751,171,5
0,0.0070460606727689255,42.8400557848627,172,1
1,0.017136385652959715,43.01717041824072,172,2
2,0.03298994038852902,42.788822492551844,172,3
3,0.05304544074346048,42.57067971341158,172,4
4,0.0964179289857741,43.708683321595245,172,5
0,0.007046060672768923,43.167680166078654,173,1
1,0.01713638565295969,43.77608104997558,173,2
2,0.03298994038852899,41.61708414797205,173,3
3,0.05304544074346055,44.01028835680464,173,4
4,0.09641792898577417,42.3323926222111,173,5
0,0.007046060672768932,42.51245909817432,174,1
1,0.01713638565295973,42.78212663893564,174,2
2,0.03298994038852897,43.36858762358207,174,3
3,0.053045440743460584,43.76514327334613,174,4
4,0.09641792898577432,42.50618783450553,174,5
0,0.007046060672768916,42.15397278951562,175,1
1,0.017136385652959697,43.427212408102854,175,2
2,0.03298994038852894,42.67795457562068,175,3
3,0.053045440743460445,43.20718022944349,175,4
4,0.09641792898577393,43.453717848093696,175,5
0,0.007046060672768931,42.68668648885644,176,1
1,0.017136385652959697,43.39185504325094,176,2
2,0.032989940388529,42.48025650398032,176,3
3,0.05304544074346056,44.01257976910126,176,4
4,0.09641792898577395,42.34620249670763,176,5
0,0.007046060672768936,42.462006952451624,177,1
1,0.017136385652959663,43.17203555385074,177,2
2,0.03298994038852898,44.84154860373452,177,3
3,0.05304544074346053,42.5748513628989,177,4
4,0.09641792898577407,41.88960864380884,177,5
0,0.007046060672768939,42.281910278377055,178,1
1,0.017136385652959676,43.53518588134621,178,2
2,0.03298994038852901,42.902667992761245,178,3
3,0.0530454407434606,43.07621247837334,178,4
4,0.09641792898577418,43.123777330550865,178,5
0,0.007046060672768929,41.872913939565485,179,1
1,0.01713638565295967,43.44590996112211,179,2
2,0.032989940388528975,42.94194046751864,179,3
3,0.05304544074346055,43.308750824624106,179,4
4,0.09641792898577402,43.353064372704736,179,5
0,0.007046060672768923,43.35925158363185,180,1
1,0.01713638565295965,41.478511963718034,180,2
2,0.03298994038852893,43.44798029318218,180,3
3,0.05304544074346052,44.15287260376789,180,4
4,0.09641792898577405,42.51451667014915,180,5
0,0.007046060672768931,42.90163308695743,181,1
1,0.017136385652959687,41.455131814429194,181,2
2,0.032989940388528996,43.26309463968992,181,3
3,0.05304544074346048,43.15183343040445,181,4
4,0.0964179289857742,44.18162260278752,181,5
0,0.007046060672768914,42.774882462913986,182,1
1,0.017136385652959683,42.04676368244083,182,2
2,0.03298994038852893,43.62424974370951,182,3
3,0.05304544074346057,43.067729173203354,182,4
4,0.09641792898577423,43.43362564600734,182,5
0,0.007046060672768929,42.95699618119124,183,1
1,0.01713638565295971,42.00786327130645,183,2
2,0.03298994038852898,44.1733874732096,183,3
3,0.053045440743460605,43.369204077276414,183,4
4,0.09641792898577413,42.44418945888031,183,5
0,0.007046060672768922,43.297600239747176,184,1
1,0.01713638565295971,42.347657228776676,184,2
2,0.03298994038852897,43.32275086933545,184,3
3,0.0530454407434606,41.94326506245295,184,4
4,0.09641792898577413,44.02749076913726,184,5
0,0.0070460606727689255,42.73838109588186,185,1
1,0.01713638565295969,43.27368363426974,185,2
2,0.032989940388528954,42.3491838136059,185,3
3,0.05304544074346056,42.728896224208796,185,4
4,0.09641792898577427,43.82811448047773,185,5
0,0.007046060672768934,43.32298578004815,186,1
1,0.01713638565295968,42.310365780844606,186,2
2,0.03298994038852888,42.711721464398835,186,3
3,0.05304544074346052,43.04571075524798,186,4
4,0.09641792898577413,43.5437252700958,186,5
0,0.0070460606727689315,43.051529963229285,187,1
1,0.017136385652959708,43.23881707986555,187,2
2,0.03298994038852898,42.35819787454208,187,3
3,0.05304544074346051,42.45946885336972,187,4
4,0.09641792898577428,43.809997569535405,187,5
0,0.007046060672768903,42.60410105118217,188,1
1,0.01713638565295972,42.92149923605128,188,2
2,0.03298994038852895,43.589131511437685,188,3
3,0.05304544074346055,43.57342536988856,188,4
4,0.09641792898577402,42.24564088698427,188,5
0,0.0070460606727689185,42.56083309459468,189,1
1,0.01713638565295973,43.57527379229012,189,2
2,0.03298994038852895,42.93391252446241,189,3
3,0.05304544074346052,43.35864468242335,189,4
4,0.09641792898577412,42.48994008845941,189,5
0,0.007046060672768919,42.655710307193296,190,1
1,0.01713638565295971,42.574046818637974,190,2
2,0.03298994038852897,42.48129441327899,190,3
3,0.05304544074346064,44.16881433677761,190,4
4,0.09641792898577407,43.05056847887008,190,5
0,0.007046060672768927,43.789313505879804,191,1
1,0.017136385652959697,43.22806738395794,191,2
2,0.03298994038852895,42.50468552564715,191,3
3,0.05304544074346058,42.26644210916093,191,4
4,0.09641792898577431,43.12878187898651,191,5
0,0.007046060672768919,43.33842524336459,192,1
1,0.01713638565295971,44.021517843021506,192,2
2,0.03298994038852892,43.305619437754096,192,3
3,0.0530454407434606,42.126003966193615,192,4
4,0.09641792898577409,42.12083354637458,192,5
0,0.007046060672768927,42.721835914629274,193,1
1,0.01713638565295969,42.80146775717548,193,2
2,0.03298994038852904,43.902565360400104,193,3
3,0.0530454407434606,43.1364012391483,193,4
4,0.09641792898577416,42.37552183491749,193,5
0,0.007046060672768928,42.59974916630533,194,1
1,0.01713638565295971,43.74958304361256,194,2
2,0.03298994038852895,43.26245955644549,194,3
3,0.05304544074346051,42.38737665168076,194,4
4,0.09641792898577393,42.91917201410252,194,5
0,0.007046060672768929,41.57262887649187,195,1
1,0.01713638565295972,43.65419571969609,195,2
2,0.03298994038852897,42.87410044526745,195,3
3,0.05304544074346054,43.2851944927121,195,4
4,0.09641792898577403,43.5335076285262,195,5
0,0.007046060672768925,43.17865847188221,196,1
1,0.01713638565295971,42.511300990121484,196,2
2,0.03298994038852898,43.34373106027951,196,3
